Gary Kelly,"Regarding the risks of coronavirus transmission on an airplane, “It’s as safe as an environment as you’re going to find.”",Gary Kelly is the chief executive officer of Dallas-based Southwest Airlines.,"The CEO of Southwest Airlines said during a TV interview that the risks of COVID-19 transmission on an airplane are no greater than anywhere else and that ""it’s as safe as an environment as you’re going to find.""  Research shows that airplanes’ strong ventilation systems do filter out virus particles. However, studies also indicate that some level of risk regarding the transmission of an infectious disease persists, particularly if you are seated near a contagious person. And passengers’ ability to take steps to mitigate that risk is limited.   Kelly’s statement contained an element of truth regarding planes’ air filtration and mitigation steps taken by the industry, but he took it a bit too far and left out key pieces of information and context.  ",Victoria Knight,https://www.politifact.com/factchecks/2020/may/11/gary-kelly/southwest-ceos-boast-about-airplanes-low-covid-ris/,barely-true
Facebook posts,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,"Posters on Facebook and other social media networks.
 ","A Facebook post amid the surging coronavirus outbreak claimed nurses are reporting mostly empty hospitals in the United States and suggested it shows a conspiracy to exaggerate the coronavirus outbreak.  There are hospitals with significant numbers of empty beds, but that’s because they are canceling non-urgent surgeries and other procedures in an effort to free up bed space for an expected influx of coronavirus patients. The COVID-19 outbreak is real. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/hospital-beds-being-kept-empty-prepare-covid-influ/,false
Joe Biden,"“There was no effort” to get American experts into China after it announced the coronavirus, and “we had one person in-country (and Trump) pulled him out of the country.”","Joe Biden is the president of the United States. A Democrat, Biden served as a Delaware senator from 1973 (elected at the age of 29) until 2009. During his time in the Senate, he served as chair of the Foreign Relations Committee, chair of the International Narcotics Control Caucus and chair of the Judiciary Committee. He subsequently served as Barack Obama’s vice president from 2009 to 2016. Biden launched unsuccessful presidential campaigns in 1988 and 2008. He received a degree in history and political science from the University of Delaware and his J.D. from Syracuse School of Law. ","Biden said that Trump made ""no effort"" to get American experts into China and pulled the ""one person"" the U.S. had on the ground out of China. Trump’s personal role is unclear, but his Health and Human Services secretary did make the effort to get U.S. experts inside. The department reached out to China in the first week of January, and secretary Azar asked his Chinese counterpart again in late January. China resisted outsiders, both from the U.S. and WHO.  Biden’s assertion that Trump pulled the ""one person"" out of China has more substance, but is not as straight-forward as he made it sound. An American CDC epidemiologist left in July and was not replaced. The overall American staff went from eight down to three. According to the Health and Human Services Department, the staff reduction was mainly driven by changes in the U.S. strategy to reduce HIV/AIDS. Biden made it sound as though everyone left, but some CDC staff remained. ",Jon Greenberg,https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/,barely-true
Facebook posts,"“In Chicago, Covid-19 actually LOWERED the death rate.”","Posters on Facebook and other social media networks.
 ","A Facebook post shared by more than 2,000 people claimed that in Chicago, COVID-19 has lowered the death rate. But numbers from the Cook County Medical Examiner do not indicate that deaths in Chicago decreased in March as COVID-19 started to ravage Illinois. In fact, the data suggest the opposite — more deaths, despite a decrease in murders reported by Chicago police. ",Haley BeMiller,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/,false
Facebook posts,"“This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.”","Posters on Facebook and other social media networks.
 ","A Facebook post said: ""This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer."" We ran reverse image searches and checked news databases, and we found no credible evidence that the incident in question actually took place.  Hand sanitizer is flammable, but medical experts told us that the fire risks are low because the alcohol in hand sanitizer evaporates quickly when the product is given enough time to dry. ",Bill McCarthy,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/dont-let-facebook-post-scare-you-hand-sanitizer-fl/,false
Jesse Watters,"“We were slow with the testing, but very quick with the travel ban. And that's been much more critical in saving lives.”","Jesse Watters is the host of ""Jesse Watters Primetime"" and a co-host of ""The Five"" on Fox News.","Arguing in support of the White House coronavirus response, Watters said the United States was ""very quick with the travel ban"" and that was ""much more critical in saving lives."" This is incorrect. Travel restrictions could have bought a bit of time. But they were instituted after the coronavirus had already entered the United States. And the evidence at hand suggests that travel restrictions are most effective in combating viral spread if they are accompanied by targeted, robust testing and quarantining, which are the areas in which the administration stumbled. If you were to pick only one area to excel in – testing people for coronavirus or travel restrictions – experts told us that the research clearly supports testing, even without travel bans. ",Shefali Luthra,https://www.politifact.com/factchecks/2020/apr/03/jesse-watters/are-covid-19-travel-restrictions-more-critical-sav/,false
Dan Patrick,"Says for the coronavirus, “the death rate in Texas, per capita of 29 million people, we're one of the lowest in the country.""","As a Houston state senator, Dan Patrick won election as lieutenant governor of Texas in November 2014 after earlier defeating incumbent David Dewhurst for his party's nomination. Patrick also has hosted a daily talk show on AM700 in Houston.","Patrick said looking at the coronavirus ""death rate in Texas, per capita of 29 million people, we're one of the lowest in the country."" Patrick’s statement equates the death rate for coronavirus and the number of coronavirus deaths per capita in Texas, two different calculations. It is true that, at the time of Patrick’s statement, Texas was among the states with the lowest coronavirus death rate (and those with lowest number of deaths per capita) — but not by much. There were 29 states with a death rate of less than 2%. Experts cautioned that the actual coronavirus death rate cannot be accurately calculated until more people have been tested — and Texas is among the states with the lowest number of tests administered per capita. ",Madlin Mekelburg,https://www.politifact.com/factchecks/2020/apr/03/dan-patrick/now-texas-among-states-lowest-coronavirus-death-ra/,mostly-true
Facebook posts,"Says the governors of Michigan, New York and Nevada “have issued orders banning the prescription of hydroxychloroquine to patients with COVID-19.”","Posters on Facebook and other social media networks.
 ","A Facebook post claims the governors of Michigan, Nevada and New York have ordered banning the use of chloroquine for COVID-19 patients. Nevada and New York have restricted access to the malaria drug in an effort to limit stockpiling. Each state has exemptions for patients hospitalized with the coronavirus. Michigan has taken no additional regulatory action to restrict access to chloroquine; instead, it has asked prescribers to avoid giving the drug to potential stockpilers.  ",Daniel Funke,https://www.politifact.com/factchecks/2020/apr/02/facebook-posts/chloroquine-not-banned-michigan-new-york-and-nevad/,false
Facebook posts,"“On February 7, the WHO warned about the limited stock of PPE. That same day, the Trump administration announced it was sending 18 tons of masks, gowns and respirators to China.”","Posters on Facebook and other social media networks.
 ","A Facebook post said: ""On February 7, the WHO warned about the limited stock of PPE. That same day, the Trump administration announced it was sending 18 tons of masks, gowns and respirators to China."" The State Department announced the delivery of nearly 18 tons of donated materials on Feb. 7, the same day that the WHO sounded the alarm about the world’s supply of personal protective equipment. The donated materials came from private groups. ",Bill McCarthy,https://www.politifact.com/factchecks/2020/apr/02/facebook-posts/yes-us-shipped-donated-personal-protective-equipme/,true
Facebook posts,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”,"Posters on Facebook and other social media networks.
 ","A Facebook post says the virus that causes COVID-19 remains in the air for eight hours, and everyone is now required to wear masks. This is inaccurate. There is no current evidence that the virus can remain in the air for eight hours. While the CDC is exploring its position on whether masks should be worn more widely in the general population, it doesn’t ""require"" everyone to wear masks ""everywhere."" As more studies are done on how the virus persists in various environments, there may be extra precautions put in place, especially for health care professionals treating COVID-19 patients. There is still not enough known to say definitively how this new virus behaves in every setting. Preliminary studies suggest the virus may be more ""airborne"" than initially believed. But the term ""airborne"" should not be applied loosely as current research doesn’t indicate that COVID-19 is comparable to highly transmissible airborne illnesses like measles. Experts say the biggest threat of transmission is close contact with an infected person. ",Samantha Putterman,https://www.politifact.com/factchecks/2020/apr/02/facebook-posts/fact-checking-claims-say-covid-19-airborne/,false
Jerome Adams,“They’re furloughing nurses in hospitals in western New York state.”,"Dr. Jerome Adams is the 20th Surgeon General of the United States. His mission as the “Nation’s Doctor,” is to advance the health of the American people. Dr. Adams’ motto as Surgeon General is “better health through better partnerships.” He is committed to strengthening relationships with all members of the health community, and forging new partnerships with members from the business, faith, education and public safety and national security communities.","We couldn’t find any evidence of furloughs of nurses in Western New York. On the contrary, hospitals in Buffalo and Rochester are hiring nurses and are preparing plans for an anticipated surge in patients.  ",Jill Terreri Ramos,https://www.politifact.com/factchecks/2020/apr/02/jerome-adams/hospitals-refute-surgeon-generals-claim-about-nurs/,false
Facebook posts,"Says Ron Johnson said Americans should go back to work, because ""death is an unavoidable part of life.""","Posters on Facebook and other social media networks.
 ","A viral Facebook post said Johnson is saying ""Americans should go back to work, because 'death is an unavoidable part of life.'"" Johnson did use the line about death being unavoidable, but the headline exaggerates his position, implying he thinks all or most people should go back to work. He explicitly says he supports social distancing and keeping some businesses closed at this point. ",Eric Litke,https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/ron-johnson-say-americans-back-work-coronavirus/,half-true
Jeff Jackson,"Says North Carolina ""hospital beds are typically 85% full across the state.”",Jeff Jackson represents the Charlotte area in the North Carolina state senate.,"Jackson said North Carolina’s hospital beds ""are typically 85% full across the state."" The way he worded his tweet makes it seems like all hospitals are usually at 85% capacity. That’s not right. It depends on the hospital and it depends on the season.  ",Paul Specht,https://www.politifact.com/factchecks/2020/apr/01/jeff-jackson/are-nc-hospital-beds-typically-85-full/,half-true
Brian Fitzpatrick,"“We’ve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.”","U.S. Rep. Brian Fitzpatrick, Republican from Pennsylvania's Bucks County ","Fitzpatrick said the spread of the coronavirus in the United States matches the spread of the virus in South Korea, not Italy. The U.S. and South Korea have similar case fatality rates — Italy’s is higher — but all three countries have age-specific mortality rates that are about the same. In addition, public health experts say the fatality rate wouldn’t be the only or the most important metric used to determine when businesses may reopen. ",Jessica Calefati,https://www.politifact.com/factchecks/2020/apr/01/brian-fitzpatrick/pa-congressman-said-us-coronavirus-trajectory-more/,half-true
Facebook posts,"Shows a waitress saying, ""I lost my job. But I'll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries: “Thanks, Democrats”","Posters on Facebook and other social media networks.
 ","A Facebook post shows a waitress saying, ""I lost my job. But I'll sleep better knowing"" that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries: ""Thanks, Democrats."" While the post oversimplifies some of those provisions, they are indeed part of the bill.  However, the post gives the strong impression that the bill offers nothing to laid-off workers, and that’s flat wrong. Every American earning less than the income caps will get a $1,200 check, and anyone who starts drawing unemployment payments will see those topped up by additional federal payments of $600 a month. Also, the bill that was passed received almost blanket support from both Republicans and Democrats. ",Louis Jacobson,https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/facebook-post-shortchanges-relief-bills-assistance/,barely-true
Facebook posts,"Says a study projects Wisconsin’s coronavirus cases will peak on April 26, 2020","Posters on Facebook and other social media networks.
 ","Facebook posts now circulating say Wisconsin will hit the peak for coronavirus cases on April 26. That gives us an unusual fact check, since at the time most of those stories were shared, the post referenced a May 22 date that is no longer the best estimate from this study. But Facebook’s design updates a linked story when the story is updated. We aren’t getting into whether this is an accurate model, since it’s a prediction of the future and there’s no way to say for sure. But we can examine the accuracy of the Facebook post itself. What is currently online in this viral post is an accurate reflection of the study, albeit one that requires a bit of extra context to understand the genesis of the current figures. ",Eric Litke,https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/wisconsin-coronavirus-cases-peak-april-26-may-22/,mostly-true
